time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,Humidity %,moisture0,moisture1,moisture2,latitude,longitude,elevation,country,city
5/7/2018,63,30.4,25.2,27,37.5,30,32.5,2018-05-07T00:25,2018-05-07T12:49,10.2,10.2,15,10.4,26.3,190,36.5,0.68,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/8/2018,63,28.6,24.9,26.2,33.7,29.7,31,2018-05-08T00:25,2018-05-08T12:49,23.2,23.2,16,14.9,33.8,181,25,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/9/2018,63,29.6,25.1,26.6,34.7,29.9,31.5,2018-05-09T00:24,2018-05-09T12:49,10.5,10.5,14,16.4,34.9,181,30.4,0.68,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/10/2018,63,30.2,24.5,26.8,37.1,29.8,32.2,2018-05-10T00:24,2018-05-10T12:49,20.9,20.9,15,14.6,33.1,169,33.8,0.68,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/11/2018,65,30.3,24.6,27.1,38.2,29.9,32.9,2018-05-11T00:24,2018-05-11T12:49,16.6,16.6,8,12.2,31,194,40.7,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/12/2018,65,30,24.5,26.6,37.7,30.1,32.3,2018-05-12T00:24,2018-05-12T12:49,21.3,21.3,18,15.1,33.1,223,36.7,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/13/2018,61,29.7,24.3,26.4,36.9,29.7,32,2018-05-13T00:24,2018-05-13T12:49,9.1,9.1,11,12.5,28.4,202,33.9,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/14/2018,63,29.6,25.1,26.8,36.1,30.6,32.5,2018-05-14T00:24,2018-05-14T12:49,11.5,11.5,15,13.6,30.2,234,36.8,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/15/2018,53,30.2,25.2,27.2,37.2,30.3,32.9,2018-05-15T00:23,2018-05-15T12:50,3.3,3.3,13,9.8,23,184,36.4,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/16/2018,63,28.7,24.8,26.2,33.7,29.6,31.2,2018-05-16T00:23,2018-05-16T12:50,22.3,22.3,19,13.4,28.1,190,29.4,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/17/2018,61,28.4,24.2,25.8,33.2,29.7,30.8,2018-05-17T00:23,2018-05-17T12:50,18.9,18.9,24,12.8,27.7,172,19,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/18/2018,63,28.6,24.6,25.9,36.8,30,31.6,2018-05-18T00:23,2018-05-18T12:50,17.4,17.4,20,12.6,30.2,217,26.8,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/19/2018,61,29.3,24.9,26.5,33.9,30.4,31.8,2018-05-19T00:23,2018-05-19T12:50,6,6,14,14.5,33.1,231,30.8,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/20/2018,63,27.8,25,25.8,32.7,29.7,30.8,2018-05-20T00:23,2018-05-20T12:50,26.7,26.7,22,18.6,43.2,245,20.9,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/21/2018,63,27.6,25.1,26.3,32.9,29.7,31.3,2018-05-21T00:23,2018-05-21T12:51,14.6,14.6,14,18.4,44.3,236,17.6,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/22/2018,55,28.9,24.8,26.5,34.8,29.8,31.8,2018-05-22T00:23,2018-05-22T12:51,7.8,7.8,22,14.2,32,231,29.5,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/23/2018,63,28.1,24.8,26.1,33.5,30.1,31.3,2018-05-23T00:23,2018-05-23T12:51,13.9,13.9,21,15.9,36.7,230,25.4,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/24/2018,63,27.7,24.8,25.6,32.6,29,30.1,2018-05-24T00:23,2018-05-24T12:51,37.5,37.5,24,21.4,42.5,238,17.1,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/25/2018,63,26.5,24.8,25.5,33,29,30.5,2018-05-25T00:23,2018-05-25T12:51,22.4,22.4,23,15.8,31.7,233,10,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/26/2018,63,28.5,24.9,26.1,33.5,29.2,30.6,2018-05-26T00:23,2018-05-26T12:51,17.4,17.4,24,15.8,35.3,199,25.8,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/27/2018,63,29,25.1,26.3,34.4,29.2,30.3,2018-05-27T00:23,2018-05-27T12:52,20.5,20.5,23,21.4,47.9,215,27.1,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/28/2018,61,28.9,25.4,27.2,34.2,29.5,31.5,2018-05-28T00:23,2018-05-28T12:52,10.2,10.2,16,23.3,54,241,32.5,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/29/2018,51,30,26.7,28,34.2,31.3,32.3,2018-05-29T00:23,2018-05-29T12:52,2.7,2.7,14,23.4,52.2,270,45.8,0.67,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/30/2018,53,29.8,26.7,28,33.8,31.2,32.1,2018-05-30T00:23,2018-05-30T12:52,4.7,4.7,17,26.4,49.7,255,42,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
5/31/2018,55,29.8,25,27.4,36.1,30,32.6,2018-05-31T00:23,2018-05-31T12:53,8,8,21,19.1,42.5,242,35.3,0.65,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/1/2018,63,28.4,25.4,26.5,33.3,30.5,31.4,2018-06-01T00:23,2018-06-01T12:53,13.8,13.8,21,17.6,37.8,220,25,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/2/2018,63,29.1,25,26.1,34.6,29.6,31.1,2018-06-02T00:23,2018-06-02T12:53,29.9,29.9,24,18.7,42.5,237,22.6,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/3/2018,61,28.9,25,26.6,34,29.8,31.4,2018-06-03T00:23,2018-06-03T12:53,16.6,16.6,22,19.1,45.7,257,28.9,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/4/2018,63,28.4,24.6,26.6,33.5,29.6,31.4,2018-06-04T00:23,2018-06-04T12:54,18.9,18.9,21,17.9,40.3,241,29.5,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/5/2018,61,29.6,24.9,26.9,34,30.4,31.7,2018-06-05T00:23,2018-06-05T12:54,11.1,11.1,21,19.6,39.2,242,33.8,0.66,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/6/2018,65,28.8,25,26.1,33.1,29.4,30.6,2018-06-06T00:24,2018-06-06T12:54,35.7,35.7,24,17.9,41.4,228,19.9,0.65,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/7/2018,63,27.5,25.3,26.2,31.5,29.3,30.5,2018-06-07T00:24,2018-06-07T12:54,48.6,48.6,22,21.9,44.6,244,22.5,0.65,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/8/2018,61,28.9,25.1,26.5,33.7,27.8,30.3,2018-06-08T00:24,2018-06-08T12:55,14.5,14.5,22,25.6,52.2,244,30,0.65,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/9/2018,61,29.4,25.3,26.6,33.8,29.2,30.7,2018-06-09T00:24,2018-06-09T12:55,13.4,13.4,20,24.8,62.3,241,33.8,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/10/2018,61,28.8,24.9,26.7,33.7,29,31.3,2018-06-10T00:24,2018-06-10T12:55,7.2,7.2,17,19.5,54.7,246,32.5,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/11/2018,51,28.9,25.1,26.8,33.6,29.8,31.6,2018-06-11T00:24,2018-06-11T12:55,3.9,3.9,16,19.7,49.7,238,33,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/12/2018,51,29.2,25.8,27.1,35.1,30.4,31.9,2018-06-12T00:24,2018-06-12T12:56,1.6,1.6,8,18.8,46.1,223,35.7,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/13/2018,61,28.6,25,26.3,34.2,29.3,31,2018-06-13T00:25,2018-06-13T12:56,7.3,7.3,20,19.5,42.8,233,33.7,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/14/2018,61,28.6,25,26.6,34.2,29.9,31.4,2018-06-14T00:25,2018-06-14T12:56,10.3,10.3,20,16.5,42.8,252,33.4,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/15/2018,63,28.8,24.8,26.4,33.1,29.2,30.8,2018-06-15T00:25,2018-06-15T12:56,11.6,11.6,21,20.4,42.8,244,30.8,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/16/2018,61,27.7,24.8,26,31.8,29.1,30.6,2018-06-16T00:25,2018-06-16T12:56,8.5,8.5,17,18.2,39.6,242,24.1,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/17/2018,63,28.5,25.5,26.8,33.2,29.9,31.2,2018-06-17T00:25,2018-06-17T12:57,10.2,10.2,12,20.2,44.3,247,29.3,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/18/2018,61,28.9,24.9,26.1,35.1,29,31.2,2018-06-18T00:25,2018-06-18T12:57,10.4,10.4,22,16.3,38.9,224,31.8,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/19/2018,51,28.7,24.7,26.3,34.4,29.3,30.9,2018-06-19T00:26,2018-06-19T12:57,2.1,2.1,12,18.4,44.3,220,35.1,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/20/2018,53,29.1,24.5,26.4,33.6,29.2,30.9,2018-06-20T00:26,2018-06-20T12:57,3.5,3.5,14,20.9,47.9,231,38.3,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/21/2018,61,27.7,24.9,25.9,31.2,29.5,30.3,2018-06-21T00:26,2018-06-21T12:58,11,11,19,20.9,46.4,236,26,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/22/2018,61,27.5,24.8,26.1,32,29,30.4,2018-06-22T00:26,2018-06-22T12:58,6.6,6.6,20,17.7,40.3,234,27.4,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/23/2018,61,28.7,24.6,26.2,34.4,29.1,30.9,2018-06-23T00:27,2018-06-23T12:58,5.2,5.2,17,16.4,38.9,244,30.7,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/24/2018,61,28.5,24.9,26.2,33.2,29.9,31.1,2018-06-24T00:27,2018-06-24T12:58,6.1,6.1,15,15.9,38.5,252,27.4,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/25/2018,61,28.3,25,26.3,33.5,29.7,31.2,2018-06-25T00:27,2018-06-25T12:58,9.6,9.6,13,19.3,44.3,267,28.7,0.65,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/26/2018,63,28.5,24.9,26.7,33.9,28.7,31.2,2018-06-26T00:27,2018-06-26T12:59,14.3,14.3,21,18.1,49,261,32.7,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/27/2018,63,28,24.7,26,32.9,29.4,30.6,2018-06-27T00:27,2018-06-27T12:59,10.9,10.9,16,19.9,46.1,263,25.7,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/28/2018,61,28.6,24.7,26.3,34.7,29.1,31.4,2018-06-28T00:28,2018-06-28T12:59,8.4,8.4,16,14.4,43.9,269,31.8,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/29/2018,63,28.7,24.6,26.3,34.5,30.1,31.5,2018-06-29T00:28,2018-06-29T12:59,11.2,11.2,16,14.8,40.3,272,31,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
6/30/2018,63,28.8,24.6,26.2,34,29.6,31.2,2018-06-30T00:28,2018-06-30T12:59,14.2,14.2,23,15.2,33.5,259,31.8,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/1/2018,61,28.5,24.6,26.5,33.1,29.5,31.2,2018-07-01T00:28,2018-07-01T13:00,3.8,3.8,16,17.4,35.3,260,35.4,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/2/2018,61,28.2,24.7,26.1,33,29.3,31.3,2018-07-02T00:29,2018-07-02T13:00,7.4,7.4,12,15.5,34.9,240,26.5,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/3/2018,51,29.2,25,26.8,35.1,30.7,32.2,2018-07-03T00:29,2018-07-03T13:00,1.8,1.8,8,15.9,33.8,252,35.7,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/4/2018,53,29.1,25.6,27,34,30.6,32.1,2018-07-04T00:29,2018-07-04T13:00,4.5,4.5,18,17.7,37.1,249,38.4,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/5/2018,53,29.2,25.5,27,34.8,30.4,31.9,2018-07-05T00:29,2018-07-05T13:00,5.1,5.1,18,18.5,37.8,250,38.4,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/6/2018,63,29,25.5,26.8,34.1,30.1,31.4,2018-07-06T00:29,2018-07-06T13:00,7.9,7.9,10,20.1,46.1,247,32.4,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/7/2018,55,28.8,25.5,26.9,33.2,29.1,30.8,2018-07-07T00:30,2018-07-07T13:00,3.9,3.9,11,20.4,48.2,269,38,0.62,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/8/2018,61,28.5,24.4,26.1,33,28.1,30.4,2018-07-08T00:30,2018-07-08T13:00,7.7,7.7,19,18.4,52.6,268,27.7,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/9/2018,61,27.5,24.3,25.7,31.1,28.2,29.6,2018-07-09T00:30,2018-07-09T13:00,11.4,11.4,18,21.5,51.1,251,26.5,0.64,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/10/2018,61,28,24.6,25.6,31.8,28.2,29.8,2018-07-10T00:30,2018-07-10T13:00,14,14,23,23.5,48.6,247,28.4,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/11/2018,63,28,24.5,25.6,32.1,28.8,30,2018-07-11T00:31,2018-07-11T13:01,21.6,21.6,23,17.4,51.1,257,26.7,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/12/2018,63,27.7,24.8,26,33,29.5,30.8,2018-07-12T00:31,2018-07-12T13:01,7.9,7.9,13,17.4,49.3,257,28.5,0.63,0.67,0.74,7,79.899994,16,Sri Lanka,Colombo
7/13/2018,53,28.3,24.8,26.2,33.3,28.3,30.5,2018-07-13T00:31,2018-07-13T13:01,4,4,17,24.2,56.2,262,31.6,0.63,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/14/2018,61,28.7,24.5,26.3,33.4,28.6,30.4,2018-07-14T00:31,2018-07-14T13:01,5.9,5.9,15,17.8,56.5,261,34.6,0.62,0.67,0.74,7,79.899994,16,Sri Lanka,Colombo
7/15/2018,63,27.9,24.6,26,32.7,29.7,30.7,2018-07-15T00:31,2018-07-15T13:01,12.9,12.9,20,18.3,51.8,278,23.5,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/16/2018,61,28.1,24.8,26.1,31.4,28.8,30.2,2018-07-16T00:32,2018-07-16T13:01,10.7,10.7,13,20,50,285,25.9,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/17/2018,53,28.8,25,26.5,33.8,28.2,30.9,2018-07-17T00:32,2018-07-17T13:01,2.5,2.5,9,19.5,47.9,288,36.8,0.61,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/18/2018,51,28.4,24.9,26.3,32.7,29.2,30.7,2018-07-18T00:32,2018-07-18T13:01,1.4,1.4,8,22.7,51.5,290,38.4,0.6,0.67,0.74,7,79.899994,16,Sri Lanka,Colombo
7/19/2018,51,28.1,24.7,26.4,31.7,28.6,30.5,2018-07-19T00:32,2018-07-19T13:01,2.3,2.3,11,23.1,51.8,270,37.8,0.6,0.67,0.74,7,79.899994,16,Sri Lanka,Colombo
7/20/2018,51,28.5,24.1,26.5,32.2,29.4,31.1,2018-07-20T00:32,2018-07-20T13:01,1,1,6,18.4,38.9,272,38.5,0.6,0.67,0.73,7,79.899994,16,Sri Lanka,Colombo
7/21/2018,51,28.6,24.7,26.7,32.9,29.9,31,2018-07-21T00:33,2018-07-21T13:01,0.9,0.9,5,18.4,41,266,41.2,0.6,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/22/2018,1,28.7,25.2,26.7,33.4,29.7,30.8,2018-07-22T00:33,2018-07-22T13:00,0,0,0,21.7,42.8,276,42.8,0.6,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/23/2018,51,28.6,25.1,26.6,33.4,29.5,30.7,2018-07-23T00:33,2018-07-23T13:00,0.3,0.3,2,19.8,47.9,283,41.7,0.6,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/24/2018,51,28.4,25.2,26.6,32.4,29,30.4,2018-07-24T00:33,2018-07-24T13:00,0.2,0.2,2,21.4,48.6,281,40.2,0.6,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/25/2018,51,28,25.2,26.3,32.7,29.1,30.5,2018-07-25T00:33,2018-07-25T13:00,1,1,7,19.1,42.1,272,35.8,0.6,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/26/2018,2,28.2,25,26.3,33,29.6,30.6,2018-07-26T00:33,2018-07-26T13:00,0,0,0,20.5,43.9,278,36.6,0.6,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/27/2018,51,28.2,24.8,26.4,32.9,29.3,30.8,2018-07-27T00:33,2018-07-27T13:00,1.2,1.2,6,19.8,42.8,271,37.2,0.59,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/28/2018,51,28.4,24.7,26.4,32.7,29.4,30.5,2018-07-28T00:33,2018-07-28T13:00,2.7,2.7,16,18.8,40.7,270,39.1,0.57,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/29/2018,51,27.9,24.7,26.3,31,29.2,30.4,2018-07-29T00:34,2018-07-29T13:00,4.5,4.5,19,20.8,41.4,254,34.8,0.59,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/30/2018,63,28,24.4,25.6,33.4,28.2,29.9,2018-07-30T00:34,2018-07-30T12:59,9.7,9.7,22,17.8,38.2,232,28.6,0.59,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
7/31/2018,63,27.4,24.1,25.7,31.7,27.9,30,2018-07-31T00:34,2018-07-31T12:59,11,11,12,18.6,45.4,240,29.1,0.6,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/1/2018,61,28.3,24.8,26.2,33.6,29.8,31,2018-08-01T00:34,2018-08-01T12:59,6.6,6.6,18,16.3,40.3,240,35.4,0.6,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/2/2018,63,28.5,24.7,26.1,35,29.7,31.1,2018-08-02T00:34,2018-08-02T12:59,8.8,8.8,14,15.7,36.7,219,33.4,0.6,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/3/2018,51,28.5,24.9,26.4,35.1,29.8,31.5,2018-08-03T00:34,2018-08-03T12:59,2.6,2.6,13,15.3,36.7,250,35.9,0.59,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/4/2018,51,28.5,25.2,26.6,33.7,29.8,31.2,2018-08-04T00:34,2018-08-04T12:58,2,2,11,16.7,40.7,258,38.5,0.58,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/5/2018,51,28.4,25.1,26.6,32.5,29.4,30.3,2018-08-05T00:34,2018-08-05T12:58,3.2,3.2,20,21.7,46.4,258,42,0.57,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/6/2018,53,28.4,25,26.4,33.1,29.2,30.6,2018-08-06T00:34,2018-08-06T12:58,3.2,3.2,14,22.2,49.7,263,36.2,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/7/2018,55,27.5,24.7,25.8,30.9,29.1,30,2018-08-07T00:34,2018-08-07T12:58,4.4,4.4,14,20.2,47.9,268,29.9,0.57,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/8/2018,61,27.2,24.6,25.6,31.7,28.8,29.9,2018-08-08T00:34,2018-08-08T12:57,10.8,10.8,21,19.6,49,259,27.8,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/9/2018,53,27.4,24.4,26,32.2,29.4,30.8,2018-08-09T00:34,2018-08-09T12:57,4.2,4.2,16,17.8,43.6,264,25.8,0.58,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/10/2018,55,28.4,24.8,26.4,34.6,29.3,30.9,2018-08-10T00:34,2018-08-10T12:57,3.6,3.6,12,18,46.4,268,34.8,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/11/2018,51,28.5,25.4,26.5,33.1,29.1,30.3,2018-08-11T00:34,2018-08-11T12:56,2.4,2.4,12,21.6,51.8,267,36.7,0.57,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/12/2018,51,27.6,25,26.1,31.6,28.8,30.3,2018-08-12T00:34,2018-08-12T12:56,3.8,3.8,20,21.3,49.7,270,25.5,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/13/2018,61,28.4,24.9,26.2,34.7,29.9,31.3,2018-08-13T00:34,2018-08-13T12:56,6.5,6.5,18,16.5,47.5,257,30.7,0.54,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/14/2018,63,27.9,24.8,25.8,32.6,28.8,29.9,2018-08-14T00:34,2018-08-14T12:55,16.4,16.4,23,18.6,47.2,257,28.6,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/15/2018,63,27.4,24.5,25.7,31,28,29.3,2018-08-15T00:34,2018-08-15T12:55,18.6,18.6,20,21.1,53.3,267,23.5,0.56,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/16/2018,53,28.2,24.8,26.2,30.9,27.9,29.5,2018-08-16T00:34,2018-08-16T12:55,3.4,3.4,9,23.2,62.6,265,32.8,0.59,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/17/2018,55,28.3,24.4,26,32,28.1,29.8,2018-08-17T00:34,2018-08-17T12:54,8.2,8.2,19,23.4,58.3,281,31.3,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/18/2018,63,27.3,24.5,25.8,30.9,27.7,29.1,2018-08-18T00:34,2018-08-18T12:54,7.4,7.4,12,20.5,61.2,284,29.9,0.56,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/19/2018,63,27.4,24.9,25.9,31.3,28.3,29.3,2018-08-19T00:34,2018-08-19T12:54,6.3,6.3,10,22,55.1,273,30.5,0.58,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/20/2018,53,27.9,24.8,25.9,31.9,28.8,29.9,2018-08-20T00:34,2018-08-20T12:53,2.5,2.5,11,21.8,54.4,280,34.6,0.57,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/21/2018,51,28.3,24.1,25.9,33.7,29.2,30.8,2018-08-21T00:34,2018-08-21T12:53,0.9,0.9,5,18,43.6,283,41.2,0.55,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/22/2018,51,27.9,24,25.8,33.3,29.2,30.7,2018-08-22T00:34,2018-08-22T12:52,0.6,0.6,3,16.6,41,272,38.8,0.58,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/23/2018,51,28.2,24.3,26,32.2,29.4,30.4,2018-08-23T00:34,2018-08-23T12:52,0.1,0.1,1,17.2,37.4,270,35.3,0.55,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/24/2018,51,28.6,24.3,26,33,28.6,30.3,2018-08-24T00:34,2018-08-24T12:51,0.4,0.4,3,16.9,34.9,257,34.8,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/25/2018,51,28,24.3,26,31.7,29,30.2,2018-08-25T00:34,2018-08-25T12:51,0.9,0.9,5,19.5,39.2,260,35.2,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/26/2018,51,27.7,24.7,25.9,31.4,29.1,30,2018-08-26T00:33,2018-08-26T12:50,0.9,0.9,5,20.4,41,270,35.2,0.55,0.67,0.71,7,79.899994,16,Sri Lanka,Colombo
8/27/2018,53,28.1,24.6,26.1,31.9,29.5,30.5,2018-08-27T00:33,2018-08-27T12:50,2.5,2.5,9,21.6,46.4,264,38.3,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/28/2018,51,28.3,24.6,26.2,32.2,29.2,30.6,2018-08-28T00:33,2018-08-28T12:50,0.3,0.3,2,19.2,39.2,267,37.7,0.55,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/29/2018,51,28.1,24.2,26,32.6,29.2,30.3,2018-08-29T00:33,2018-08-29T12:49,0.7,0.7,5,20.3,43.2,256,37.1,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/30/2018,51,28.1,24.5,26.1,32.1,29.5,30.4,2018-08-30T00:33,2018-08-30T12:49,1.4,1.4,8,20.2,41.8,254,39.1,0.55,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
8/31/2018,53,28.5,25,26.4,33.6,29.5,30.9,2018-08-31T00:33,2018-08-31T12:48,2.7,2.7,15,18.5,43.6,244,42.1,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
9/1/2018,51,28.5,24.2,26.2,33.6,29.1,30.9,2018-09-01T00:33,2018-09-01T12:48,1.2,1.2,6,15.3,36.7,240,41.4,0.54,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
9/2/2018,51,28.8,24.2,26.3,33.5,29.1,31.2,2018-09-02T00:33,2018-09-02T12:47,2.2,2.2,11,16.4,35.3,248,43.7,0.55,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
9/3/2018,2,28.8,24.3,26.2,33.8,29.4,31,2018-09-03T00:32,2018-09-03T12:47,0,0,0,15.5,33.1,242,42.4,0.59,0.67,0.72,7,79.899994,16,Sri Lanka,Colombo
9/4/2018,51,28.8,24.3,26.2,32.9,29.1,30.5,2018-09-04T00:32,2018-09-04T12:46,0.1,0.1,1,16.6,34.6,240,42.9,0.58,0.68,0.72,7,79.899994,16,Sri Lanka,Colombo
9/5/2018,2,29.2,24.6,26.5,34.4,29.3,30.8,2018-09-05T00:32,2018-09-05T12:46,0,0,0,14.1,31.7,251,47,0.57,0.68,0.72,7,79.899994,16,Sri Lanka,Colombo
9/6/2018,2,28.8,25.2,26.9,32.7,29.1,30.3,2018-09-06T00:32,2018-09-06T12:45,0,0,0,18.9,40,254,46.6,0.56,0.68,0.72,7,79.899994,16,Sri Lanka,Colombo
9/7/2018,53,29.4,25.1,26.9,33.3,29,30.6,2018-09-07T00:32,2018-09-07T12:45,2.7,2.7,9,20.2,41.8,267,46,0.57,0.68,0.72,7,79.899994,16,Sri Lanka,Colombo
